series_id                     	year	period	       value	footnote_codes
PCU484220484220604            	2017	M01	        96.9	
PCU484220484220604            	2017	M02	        96.9	
PCU484220484220604            	2017	M03	        96.9	
PCU484220484220604            	2017	M04	        97.0	
PCU484220484220604            	2017	M05	        97.1	
PCU484220484220604            	2017	M06	        97.1	
PCU484220484220604            	2017	M07	        97.1	
PCU484220484220604            	2017	M08	        97.1	
PCU484220484220604            	2017	M09	        98.0	
PCU484220484220604            	2017	M10	        97.8	
PCU484220484220604            	2017	M11	        97.8	
PCU484220484220604            	2017	M12	        97.8	
PCU484220484220604            	2017	M13	        97.3	
PCU484220484220604            	2018	M01	        97.8	
PCU484220484220604            	2018	M02	       100.1	
PCU484220484220604            	2018	M03	       100.1	
PCU484220484220604            	2018	M04	       100.1	
PCU484220484220604            	2018	M05	       100.2	
PCU484220484220604            	2018	M06	       100.2	
PCU484220484220604            	2018	M07	       100.2	
PCU484220484220604            	2018	M08	       100.2	
PCU484220484220604            	2018	M09	       100.8	
PCU484220484220604            	2018	M10	       103.2	
PCU484220484220604            	2018	M11	       103.2	
PCU484220484220604            	2018	M12	       103.2	
PCU484220484220604            	2018	M13	       100.8	
PCU484220484220604            	2019	M01	       104.3	
PCU484220484220604            	2019	M02	       104.3	
PCU484220484220604            	2019	M03	       104.3	
PCU484220484220604            	2019	M04	       104.3	
PCU484220484220604            	2019	M05	       105.0	
PCU484220484220604            	2019	M06	       105.0	
PCU484220484220604            	2019	M07	       105.0	
PCU484220484220604            	2019	M08	       105.0	
PCU484220484220604            	2019	M09	       105.0	
PCU484220484220604            	2019	M10	       105.0	
PCU484220484220604            	2019	M11	       105.0	
PCU484220484220604            	2019	M12	       105.0	
PCU484220484220604            	2019	M13	       104.8	
PCU484220484220604            	2020	M01	       105.0	
PCU484220484220604            	2020	M02	       105.3	
PCU484220484220604            	2020	M03	       105.3	
PCU484220484220604            	2020	M04	       104.0	
PCU484220484220604            	2020	M05	       103.7	
PCU484220484220604            	2020	M06	       103.7	
PCU484220484220604            	2020	M07	       103.7	
PCU484220484220604            	2020	M08	       103.7	
PCU484220484220604            	2020	M09	       103.7	
PCU484220484220604            	2020	M10	       103.7	
PCU484220484220604            	2020	M11	       103.8	
PCU484220484220604            	2020	M12	       103.8	
PCU484220484220604            	2020	M13	       104.1	
PCU484220484220604            	2021	M01	       103.9	
PCU484220484220604            	2021	M02	       104.0	
PCU484220484220604            	2021	M03	       104.0	
PCU484220484220604            	2021	M04	       106.4	
PCU484220484220604            	2021	M05	       106.4	
PCU484220484220604            	2021	M06	       106.4	
PCU484220484220604            	2021	M07	     106.396	
PCU484220484220604            	2021	M08	     106.605	
PCU484220484220604            	2021	M09	     108.332	
PCU484220484220604            	2021	M10	     108.332	
PCU484220484220604            	2021	M11	     109.195	
PCU484220484220604            	2021	M12	     111.558	
PCU484220484220604            	2021	M13	     106.792	
PCU484220484220604            	2022	M01	     114.297	
PCU484220484220604            	2022	M02	     114.297	
PCU484220484220604            	2022	M03	     115.664	
PCU484220484220604            	2022	M04	     117.126	
PCU484220484220604            	2022	M05	     118.422	
PCU484220484220604            	2022	M06	     120.831	
PCU484220484220604            	2022	M07	     121.207	
PCU484220484220604            	2022	M08	     121.207	
PCU484220484220604            	2022	M09	     121.207	
PCU484220484220604            	2022	M10	     121.207	
PCU484220484220604            	2022	M11	     121.207	
PCU484220484220604            	2022	M12	     121.207	
PCU484220484220604            	2022	M13	     118.990	
PCU484220484220604            	2023	M01	     122.145	
PCU484220484220604            	2023	M02	     122.145	
PCU484220484220604            	2023	M03	     122.062	
PCU484220484220604            	2023	M04	     122.062	
PCU484220484220604            	2023	M05	     122.062	
PCU484220484220604            	2023	M06	     121.853	
PCU484220484220604            	2023	M07	     122.788	
PCU484220484220604            	2023	M08	     122.788	
PCU484220484220604            	2023	M09	     122.788	
PCU484220484220604            	2023	M10	     123.652	
PCU484220484220604            	2023	M11	     123.652	
PCU484220484220604            	2023	M12	     123.652	
PCU484220484220604            	2023	M13	     122.638	
PCU484220484220604            	2024	M01	     126.479	
PCU484220484220604            	2024	M02	     126.479	
PCU484220484220604            	2024	M03	     126.479	
PCU484220484220604            	2024	M04	     126.479	
PCU484220484220604            	2024	M05	     126.479	
PCU484220484220604            	2024	M06	     126.479	
PCU484220484220604            	2024	M07	     126.479	
PCU484220484220604            	2024	M08	     126.479	
PCU484220484220604            	2024	M09	     126.479	P
PCU484220484220604            	2024	M10	     126.479	P
PCU484220484220604            	2024	M11	     126.479	P
PCU484220484220604            	2024	M12	     126.479	P
PCU484220484220604            	2024	M13	     126.479	P
PCU484220484220P              	1993	M06	       100.0	
PCU484220484220P              	1993	M07	        99.5	
PCU484220484220P              	1993	M08	        99.5	
PCU484220484220P              	1993	M09	        99.5	
PCU484220484220P              	1993	M10	        99.5	
PCU484220484220P              	1993	M11	        99.5	
PCU484220484220P              	1993	M12	        99.6	
PCU484220484220P              	1994	M01	        99.2	
PCU484220484220P              	1994	M02	        99.2	
PCU484220484220P              	1994	M03	        99.2	
PCU484220484220P              	1994	M04	        99.2	
PCU484220484220P              	1994	M05	        99.9	
PCU484220484220P              	1994	M06	       100.0	
PCU484220484220P              	1994	M07	       100.0	
PCU484220484220P              	1994	M08	       100.3	
PCU484220484220P              	1994	M09	       100.6	
PCU484220484220P              	1994	M10	       100.6	
PCU484220484220P              	1994	M11	       100.6	
PCU484220484220P              	1994	M12	       100.6	
PCU484220484220P              	1994	M13	        99.9	
PCU484220484220P              	1995	M01	       101.0	
PCU484220484220P              	1995	M02	       101.0	
PCU484220484220P              	1995	M03	       101.0	
PCU484220484220P              	1995	M04	       100.9	
PCU484220484220P              	1995	M05	       100.9	
PCU484220484220P              	1995	M06	       100.9	
PCU484220484220P              	1995	M07	       100.9	
PCU484220484220P              	1995	M08	       100.9	
PCU484220484220P              	1995	M09	       100.9	
PCU484220484220P              	1995	M10	       100.9	
PCU484220484220P              	1995	M11	       100.9	
PCU484220484220P              	1995	M12	       100.9	
PCU484220484220P              	1995	M13	       100.9	
PCU484220484220P              	1996	M01	       100.9	
PCU484220484220P              	1996	M02	       100.9	
PCU484220484220P              	1996	M03	       100.9	
PCU484220484220P              	1996	M04	       100.9	
PCU484220484220P              	1996	M05	       102.5	
PCU484220484220P              	1996	M06	       102.5	
PCU484220484220P              	1996	M07	       102.5	
PCU484220484220P              	1996	M08	       102.7	
PCU484220484220P              	1996	M09	       102.7	
PCU484220484220P              	1996	M10	       102.7	
PCU484220484220P              	1996	M11	       102.7	
PCU484220484220P              	1996	M12	       102.7	
PCU484220484220P              	1996	M13	       102.0	
PCU484220484220P              	1997	M01	       105.3	
PCU484220484220P              	1997	M02	       105.0	
PCU484220484220P              	1997	M03	       105.4	
PCU484220484220P              	1997	M04	       105.7	
PCU484220484220P              	1997	M05	       106.4	
PCU484220484220P              	1997	M06	       106.4	
PCU484220484220P              	1997	M07	       106.7	
PCU484220484220P              	1997	M08	       106.7	
PCU484220484220P              	1997	M09	       106.7	
PCU484220484220P              	1997	M10	       106.8	
PCU484220484220P              	1997	M11	       106.8	
PCU484220484220P              	1997	M12	       106.8	
PCU484220484220P              	1997	M13	       106.2	
PCU484220484220P              	1998	M01	       106.9	
PCU484220484220P              	1998	M02	       106.9	
PCU484220484220P              	1998	M03	       107.8	
PCU484220484220P              	1998	M04	       107.8	
PCU484220484220P              	1998	M05	       107.8	
PCU484220484220P              	1998	M06	       107.8	
PCU484220484220P              	1998	M07	       107.9	
PCU484220484220P              	1998	M08	       107.9	
PCU484220484220P              	1998	M09	       107.9	
PCU484220484220P              	1998	M10	       108.9	
PCU484220484220P              	1998	M11	       108.9	
PCU484220484220P              	1998	M12	       108.9	
PCU484220484220P              	1998	M13	       107.9	
PCU484220484220P              	1999	M01	       108.9	
PCU484220484220P              	1999	M02	       109.4	
PCU484220484220P              	1999	M03	       109.4	
PCU484220484220P              	1999	M04	       109.4	
PCU484220484220P              	1999	M05	       109.5	
PCU484220484220P              	1999	M06	       109.5	
PCU484220484220P              	1999	M07	       109.5	
PCU484220484220P              	1999	M08	       109.5	
PCU484220484220P              	1999	M09	       110.8	
PCU484220484220P              	1999	M10	       110.8	
PCU484220484220P              	1999	M11	       110.8	
PCU484220484220P              	1999	M12	       110.2	
PCU484220484220P              	1999	M13	       109.8	
PCU484220484220P              	2000	M01	       111.8	
PCU484220484220P              	2000	M02	       111.8	
PCU484220484220P              	2000	M03	       112.2	
PCU484220484220P              	2000	M04	       112.2	
PCU484220484220P              	2000	M05	       117.4	
PCU484220484220P              	2000	M06	       117.5	
PCU484220484220P              	2000	M07	       117.5	
PCU484220484220P              	2000	M08	       117.7	
PCU484220484220P              	2000	M09	       118.0	
PCU484220484220P              	2000	M10	       118.0	
PCU484220484220P              	2000	M11	       118.0	
PCU484220484220P              	2000	M12	       118.0	
PCU484220484220P              	2000	M13	       115.8	
PCU484220484220P              	2001	M01	       118.0	
PCU484220484220P              	2001	M02	       118.0	
PCU484220484220P              	2001	M03	       118.0	
PCU484220484220P              	2001	M04	       118.0	
PCU484220484220P              	2001	M05	       120.5	
PCU484220484220P              	2001	M06	       120.9	
PCU484220484220P              	2001	M07	       120.7	
PCU484220484220P              	2001	M08	       121.7	
PCU484220484220P              	2001	M09	       121.6	
PCU484220484220P              	2001	M10	       121.2	
PCU484220484220P              	2001	M11	       121.0	
PCU484220484220P              	2001	M12	       120.8	
PCU484220484220P              	2001	M13	       120.0	
PCU484220484220P              	2002	M01	       120.9	
PCU484220484220P              	2002	M02	       120.8	
PCU484220484220P              	2002	M03	       120.7	
PCU484220484220P              	2002	M04	       120.0	
PCU484220484220P              	2002	M05	       120.0	
PCU484220484220P              	2002	M06	       120.0	
PCU484220484220P              	2002	M07	       119.7	
PCU484220484220P              	2002	M08	       119.7	
PCU484220484220P              	2002	M09	       120.4	
PCU484220484220P              	2002	M10	       120.4	
PCU484220484220P              	2002	M11	       121.1	
PCU484220484220P              	2002	M12	       121.1	
PCU484220484220P              	2002	M13	       120.4	
PCU484220484220P              	2003	M01	       121.1	
PCU484220484220P              	2003	M02	       121.1	
PCU484220484220P              	2003	M03	       121.1	
PCU484220484220P              	2003	M04	       121.3	
PCU484220484220P              	2003	M05	       122.0	
PCU484220484220P              	2003	M06	       122.0	
PCU484220484220P              	2003	M07	       122.0	
PCU484220484220P              	2003	M08	       122.0	
PCU484220484220P              	2003	M09	       122.0	
PCU484220484220P              	2003	M10	       122.0	
PCU484220484220P              	2003	M11	       122.1	
PCU484220484220P              	2003	M12	       122.1	
PCU484220484220P              	2003	M13	       121.7	
PCU484220484220P              	2004	M01	       122.2	
PCU484220484220P              	2004	M02	       123.5	
PCU484220484220P              	2004	M03	       124.1	
PCU484220484220P              	2004	M04	       124.6	
PCU484220484220P              	2004	M05	       126.2	
PCU484220484220P              	2004	M06	       126.4	
PCU484220484220P              	2004	M07	       126.2	
PCU484220484220P              	2004	M08	       126.3	
PCU484220484220P              	2004	M09	       126.3	
PCU484220484220P              	2004	M10	       126.7	
PCU484220484220P              	2004	M11	       126.8	
PCU484220484220P              	2004	M12	       126.9	
PCU484220484220P              	2004	M13	       125.5	
PCU484220484220P              	2005	M01	       127.5	
PCU484220484220P              	2005	M02	       127.5	
PCU484220484220P              	2005	M03	       128.3	
PCU484220484220P              	2005	M04	       128.9	
PCU484220484220P              	2005	M05	       129.0	
PCU484220484220P              	2005	M06	       131.2	
PCU484220484220P              	2005	M07	       131.2	
PCU484220484220P              	2005	M08	       131.5	
PCU484220484220P              	2005	M09	       131.6	
PCU484220484220P              	2005	M10	       134.0	
PCU484220484220P              	2005	M11	       135.3	
PCU484220484220P              	2005	M12	       135.8	
PCU484220484220P              	2005	M13	       131.0	
PCU484220484220P              	2006	M01	       136.7	
PCU484220484220P              	2006	M02	       135.9	
PCU484220484220P              	2006	M03	       136.3	
PCU484220484220P              	2006	M04	       137.3	
PCU484220484220P              	2006	M05	       137.3	
PCU484220484220P              	2006	M06	       137.3	
PCU484220484220P              	2006	M07	       137.4	
PCU484220484220P              	2006	M08	       137.7	
PCU484220484220P              	2006	M09	       137.8	
PCU484220484220P              	2006	M10	       138.8	
PCU484220484220P              	2006	M11	       138.9	
PCU484220484220P              	2006	M12	       139.1	
PCU484220484220P              	2006	M13	       137.5	
PCU484220484220P              	2007	M01	       139.3	
PCU484220484220P              	2007	M02	       139.4	
PCU484220484220P              	2007	M03	       139.5	
PCU484220484220P              	2007	M04	       139.4	
PCU484220484220P              	2007	M05	       139.7	
PCU484220484220P              	2007	M06	       140.1	
PCU484220484220P              	2007	M07	       139.7	
PCU484220484220P              	2007	M08	       139.7	
PCU484220484220P              	2007	M09	       140.0	
PCU484220484220P              	2007	M10	       140.4	
PCU484220484220P              	2007	M11	       140.6	
PCU484220484220P              	2007	M12	       140.8	
PCU484220484220P              	2007	M13	       139.9	
PCU484220484220P              	2008	M01	       151.0	
PCU484220484220P              	2008	M02	       152.6	
PCU484220484220P              	2008	M03	       155.3	
PCU484220484220P              	2008	M04	       155.3	
PCU484220484220P              	2008	M05	       157.1	
PCU484220484220P              	2008	M06	       157.8	
PCU484220484220P              	2008	M07	       158.7	
PCU484220484220P              	2008	M08	       159.0	
PCU484220484220P              	2008	M09	       159.1	
PCU484220484220P              	2008	M10	       159.0	
PCU484220484220P              	2008	M11	       157.1	
PCU484220484220P              	2008	M12	       155.0	
PCU484220484220P              	2008	M13	       156.4	
PCU484220484220P              	2009	M01	       154.5	
PCU484220484220P              	2009	M02	       150.3	
PCU484220484220P              	2009	M03	       144.6	
PCU484220484220P              	2009	M04	       151.4	
PCU484220484220P              	2009	M05	       151.6	
PCU484220484220P              	2009	M06	       152.2	
PCU484220484220P              	2009	M07	       151.6	
PCU484220484220P              	2009	M08	       152.5	
PCU484220484220P              	2009	M09	       153.0	
PCU484220484220P              	2009	M10	       152.4	
PCU484220484220P              	2009	M11	       151.3	
PCU484220484220P              	2009	M12	       151.8	
PCU484220484220P              	2009	M13	       151.4	
PCU484220484220P              	2010	M01	       154.3	
PCU484220484220P              	2010	M02	       153.1	
PCU484220484220P              	2010	M03	       153.9	
PCU484220484220P              	2010	M04	       155.0	
PCU484220484220P              	2010	M05	       156.3	
PCU484220484220P              	2010	M06	       154.8	
PCU484220484220P              	2010	M07	       153.7	
PCU484220484220P              	2010	M08	       153.9	
PCU484220484220P              	2010	M09	       154.1	
PCU484220484220P              	2010	M10	       155.5	
PCU484220484220P              	2010	M11	       155.4	
PCU484220484220P              	2010	M12	       155.5	
PCU484220484220P              	2010	M13	       154.6	
PCU484220484220P              	2011	M01	       156.5	
PCU484220484220P              	2011	M02	       157.9	
PCU484220484220P              	2011	M03	       161.0	
PCU484220484220P              	2011	M04	       162.0	
PCU484220484220P              	2011	M05	       163.1	
PCU484220484220P              	2011	M06	       161.9	
PCU484220484220P              	2011	M07	       161.5	
PCU484220484220P              	2011	M08	       160.8	
PCU484220484220P              	2011	M09	       161.5	
PCU484220484220P              	2011	M10	       161.1	
PCU484220484220P              	2011	M11	       161.5	
PCU484220484220P              	2011	M12	       161.1	
PCU484220484220P              	2011	M13	       160.8	
PCU484220484220P              	2012	M01	       161.5	
PCU484220484220P              	2012	M02	       162.4	
PCU484220484220P              	2012	M03	       163.9	
PCU484220484220P              	2012	M04	       164.1	
PCU484220484220P              	2012	M05	       163.7	
PCU484220484220P              	2012	M06	       162.3	
PCU484220484220P              	2012	M07	       161.3	
PCU484220484220P              	2012	M08	       163.4	
PCU484220484220P              	2012	M09	       165.1	
PCU484220484220P              	2012	M10	       166.4	
PCU484220484220P              	2012	M11	       163.7	
PCU484220484220P              	2012	M12	       163.0	
PCU484220484220P              	2012	M13	       163.4	
PCU484220484220P              	2013	M01	       163.2	
PCU484220484220P              	2013	M02	       164.9	
PCU484220484220P              	2013	M03	       165.4	
PCU484220484220P              	2013	M04	       164.6	
PCU484220484220P              	2013	M05	       164.4	
PCU484220484220P              	2013	M06	       165.7	
PCU484220484220P              	2013	M07	       165.4	
PCU484220484220P              	2013	M08	       165.6	
PCU484220484220P              	2013	M09	       166.8	
PCU484220484220P              	2013	M10	       166.4	
PCU484220484220P              	2013	M11	       166.1	
PCU484220484220P              	2013	M12	       166.1	
PCU484220484220P              	2013	M13	       165.4	
PCU484220484220P              	2014	M01	       166.3	
PCU484220484220P              	2014	M02	       166.2	
PCU484220484220P              	2014	M03	       166.7	
PCU484220484220P              	2014	M04	       166.6	
PCU484220484220P              	2014	M05	       167.3	
PCU484220484220P              	2014	M06	       166.4	
PCU484220484220P              	2014	M07	       166.1	
PCU484220484220P              	2014	M08	       165.4	
PCU484220484220P              	2014	M09	       166.2	
PCU484220484220P              	2014	M10	       165.2	
PCU484220484220P              	2014	M11	       164.5	
PCU484220484220P              	2014	M12	       163.4	
PCU484220484220P              	2014	M13	       165.9	
PCU484220484220P              	2015	M01	       160.6	
PCU484220484220P              	2015	M02	       160.4	
PCU484220484220P              	2015	M03	       162.0	
PCU484220484220P              	2015	M04	       162.3	
PCU484220484220P              	2015	M05	       162.8	
PCU484220484220P              	2015	M06	       163.1	
PCU484220484220P              	2015	M07	       163.1	
PCU484220484220P              	2015	M08	       161.8	
PCU484220484220P              	2015	M09	       160.4	
PCU484220484220P              	2015	M10	       160.4	
PCU484220484220P              	2015	M11	       160.3	
PCU484220484220P              	2015	M12	       160.2	
PCU484220484220P              	2015	M13	       161.4	
PCU484220484220P              	2016	M01	       161.3	
PCU484220484220P              	2016	M02	       161.0	
PCU484220484220P              	2016	M03	       160.0	
PCU484220484220P              	2016	M04	       160.3	
PCU484220484220P              	2016	M05	       161.3	
PCU484220484220P              	2016	M06	       161.6	
PCU484220484220P              	2016	M07	       161.3	
PCU484220484220P              	2016	M08	       161.1	
PCU484220484220P              	2016	M09	       161.1	
PCU484220484220P              	2016	M10	       161.3	
PCU484220484220P              	2016	M11	       161.2	
PCU484220484220P              	2016	M12	       161.2	
PCU484220484220P              	2016	M13	       161.1	
PCU484220484220P              	2017	M01	       161.3	
PCU484220484220P              	2017	M02	       161.7	
PCU484220484220P              	2017	M03	       161.7	
PCU484220484220P              	2017	M04	       161.8	
PCU484220484220P              	2017	M05	       161.8	
PCU484220484220P              	2017	M06	       161.8	
PCU484220484220P              	2017	M07	       161.7	
PCU484220484220P              	2017	M08	       161.7	
PCU484220484220P              	2017	M09	       163.0	
PCU484220484220P              	2017	M10	       162.8	
PCU484220484220P              	2017	M11	       163.1	
PCU484220484220P              	2017	M12	       163.1	
PCU484220484220P              	2017	M13	       162.1	
PCU484220484220P              	2018	M01	       163.1	
PCU484220484220P              	2018	M02	       165.1	
PCU484220484220P              	2018	M03	       164.9	
PCU484220484220P              	2018	M04	       165.1	
PCU484220484220P              	2018	M05	       165.2	
PCU484220484220P              	2018	M06	       166.0	
PCU484220484220P              	2018	M07	       166.6	
PCU484220484220P              	2018	M08	       166.3	
PCU484220484220P              	2018	M09	       167.9	
PCU484220484220P              	2018	M10	       168.8	
PCU484220484220P              	2018	M11	       168.6	
PCU484220484220P              	2018	M12	       171.0	
PCU484220484220P              	2018	M13	       166.6	
PCU484220484220P              	2019	M01	       171.6	
PCU484220484220P              	2019	M02	       171.5	
PCU484220484220P              	2019	M03	       171.6	
PCU484220484220P              	2019	M04	       172.9	
PCU484220484220P              	2019	M05	       173.2	
PCU484220484220P              	2019	M06	       173.2	
PCU484220484220P              	2019	M07	       173.1	
PCU484220484220P              	2019	M08	       173.1	
PCU484220484220P              	2019	M09	       173.3	
PCU484220484220P              	2019	M10	       173.3	
PCU484220484220P              	2019	M11	       173.3	
PCU484220484220P              	2019	M12	       173.3	
PCU484220484220P              	2019	M13	       172.8	
PCU484220484220P              	2020	M01	       173.2	
PCU484220484220P              	2020	M02	       175.0	
PCU484220484220P              	2020	M03	       175.4	
PCU484220484220P              	2020	M04	       171.7	
PCU484220484220P              	2020	M05	       171.2	
PCU484220484220P              	2020	M06	       171.2	
PCU484220484220P              	2020	M07	       171.2	
PCU484220484220P              	2020	M08	       171.2	
PCU484220484220P              	2020	M09	       171.4	
PCU484220484220P              	2020	M10	       171.3	
PCU484220484220P              	2020	M11	       171.4	
PCU484220484220P              	2020	M12	       171.4	
PCU484220484220P              	2020	M13	       172.1	
PCU484220484220P              	2021	M01	       172.0	
PCU484220484220P              	2021	M02	       172.4	
PCU484220484220P              	2021	M03	       172.5	
PCU484220484220P              	2021	M04	       174.5	
PCU484220484220P              	2021	M05	       175.8	
PCU484220484220P              	2021	M06	       176.3	
PCU484220484220P              	2021	M07	     176.463	
PCU484220484220P              	2021	M08	     176.723	
PCU484220484220P              	2021	M09	     177.436	
PCU484220484220P              	2021	M10	     178.525	
PCU484220484220P              	2021	M11	     181.297	
PCU484220484220P              	2021	M12	     182.326	
PCU484220484220P              	2021	M13	     176.350	
PCU484220484220P              	2022	M01	     187.423	
PCU484220484220P              	2022	M02	     192.184	
PCU484220484220P              	2022	M03	     197.893	
PCU484220484220P              	2022	M04	     211.508	
PCU484220484220P              	2022	M05	     214.313	
PCU484220484220P              	2022	M06	     215.643	
PCU484220484220P              	2022	M07	     215.814	
PCU484220484220P              	2022	M08	     216.001	
PCU484220484220P              	2022	M09	     216.195	
PCU484220484220P              	2022	M10	     218.067	
PCU484220484220P              	2022	M11	     219.770	
PCU484220484220P              	2022	M12	     218.208	
PCU484220484220P              	2022	M13	     210.252	
PCU484220484220P              	2023	M01	     218.258	
PCU484220484220P              	2023	M02	     218.271	
PCU484220484220P              	2023	M03	     217.889	
PCU484220484220P              	2023	M04	     217.430	
PCU484220484220P              	2023	M05	     215.842	
PCU484220484220P              	2023	M06	     215.420	
PCU484220484220P              	2023	M07	     216.166	
PCU484220484220P              	2023	M08	     218.009	
PCU484220484220P              	2023	M09	     218.648	
PCU484220484220P              	2023	M10	     219.004	
PCU484220484220P              	2023	M11	     218.280	
PCU484220484220P              	2023	M12	     218.431	
PCU484220484220P              	2023	M13	     217.637	
PCU484220484220P              	2024	M01	     220.629	
PCU484220484220P              	2024	M02	     220.629	
PCU484220484220P              	2024	M03	     222.198	
PCU484220484220P              	2024	M04	     225.497	
PCU484220484220P              	2024	M05	     225.497	
PCU484220484220P              	2024	M06	     225.074	
PCU484220484220P              	2024	M07	     225.074	
PCU484220484220P              	2024	M08	     225.074	
PCU484220484220P              	2024	M09	     225.074	P
PCU484220484220P              	2024	M10	     225.074	P
PCU484220484220P              	2024	M11	     224.939	P
PCU484220484220P              	2024	M12	     224.939	P
PCU484220484220P              	2024	M13	     224.142	P
PCU484220484220SM             	2003	M12	       100.0	
PCU484220484220SM             	2004	M01	        99.9	
PCU484220484220SM             	2004	M02	        99.9	
PCU484220484220SM             	2004	M03	       100.2	
PCU484220484220SM             	2004	M04	       100.6	
PCU484220484220SM             	2004	M05	       100.6	
PCU484220484220SM             	2004	M06	       100.6	
PCU484220484220SM             	2004	M07	       100.6	
PCU484220484220SM             	2004	M08	       100.6	
PCU484220484220SM             	2004	M09	       100.6	
PCU484220484220SM             	2004	M10	       100.6	
PCU484220484220SM             	2004	M11	       100.6	
PCU484220484220SM             	2004	M12	       100.6	
PCU484220484220SM             	2004	M13	       100.4	
PCU484220484220SM             	2005	M01	       100.7	
PCU484220484220SM             	2005	M02	       100.7	
PCU484220484220SM             	2005	M03	       100.7	
PCU484220484220SM             	2005	M04	       104.7	
PCU484220484220SM             	2005	M05	       104.7	
PCU484220484220SM             	2005	M06	       104.7	
PCU484220484220SM             	2005	M07	       104.7	
PCU484220484220SM             	2005	M08	       104.7	
PCU484220484220SM             	2005	M09	       104.7	
PCU484220484220SM             	2005	M10	       104.7	
PCU484220484220SM             	2005	M11	       104.7	
PCU484220484220SM             	2005	M12	       103.0	
PCU484220484220SM             	2005	M13	       103.6	
PCU484220484220SM             	2006	M01	       104.4	
PCU484220484220SM             	2006	M02	       101.3	
PCU484220484220SM             	2006	M03	       104.4	
PCU484220484220SM             	2006	M04	       105.8	
PCU484220484220SM             	2006	M05	       105.8	
PCU484220484220SM             	2006	M06	       105.8	
PCU484220484220SM             	2006	M07	       105.8	
PCU484220484220SM             	2006	M08	       105.8	
PCU484220484220SM             	2006	M09	       105.8	
PCU484220484220SM             	2006	M10	       105.8	
PCU484220484220SM             	2006	M11	       105.2	
PCU484220484220SM             	2006	M12	       105.2	
PCU484220484220SM             	2006	M13	       105.1	
PCU484220484220SM             	2007	M01	       105.9	
PCU484220484220SM             	2007	M02	       105.9	
PCU484220484220SM             	2007	M03	       105.9	
PCU484220484220SM             	2007	M04	       105.9	
PCU484220484220SM             	2007	M05	       105.9	
PCU484220484220SM             	2007	M06	       105.9	
PCU484220484220SM             	2007	M07	       105.9	
PCU484220484220SM             	2007	M08	       105.9	
PCU484220484220SM             	2007	M09	       105.9	
PCU484220484220SM             	2007	M10	       106.7	
PCU484220484220SM             	2007	M11	       106.7	
PCU484220484220SM             	2007	M12	       106.7	
PCU484220484220SM             	2007	M13	       106.1	
PCU484220484220SM             	2008	M01	       107.0	
PCU484220484220SM             	2008	M02	       107.0	
PCU484220484220SM             	2008	M03	       107.0	
PCU484220484220SM             	2008	M04	       107.0	
PCU484220484220SM             	2008	M05	       107.0	
PCU484220484220SM             	2008	M06	       107.0	
PCU484220484220SM             	2008	M07	       107.0	
PCU484220484220SM             	2008	M08	       107.0	
PCU484220484220SM             	2008	M09	       107.0	
PCU484220484220SM             	2008	M10	       107.0	
PCU484220484220SM             	2008	M11	       107.0	
PCU484220484220SM             	2009	M02	       115.1	
PCU484220484220SM             	2009	M03	       110.5	
PCU484220484220SM             	2009	M04	       113.6	
PCU484220484220SM             	2009	M05	       118.0	
PCU484220484220SM             	2009	M06	       128.0	
PCU484220484220SM             	2009	M07	       120.9	
PCU484220484220SM             	2009	M08	       124.4	
PCU484220484220SM             	2009	M09	       123.9	
PCU484220484220SM             	2009	M10	       121.7	
PCU484220484220SM             	2009	M12	       121.7	
PCU484220484220SM             	2010	M01	       121.9	
PCU484220484220SM             	2010	M02	       121.9	
PCU484220484220SM             	2010	M03	       121.9	
PCU484220484220SM             	2010	M04	       121.9	
PCU484220484220SM             	2010	M05	       121.9	
PCU484220484220SM             	2010	M06	       121.9	
PCU484220484220SM             	2010	M07	       121.9	
PCU484220484220SM             	2010	M08	       121.9	
PCU484220484220SM             	2010	M09	       121.8	
PCU484220484220SM             	2010	M10	       121.9	
PCU484220484220SM             	2010	M11	       121.9	
PCU484220484220SM             	2010	M12	       121.9	
PCU484220484220SM             	2010	M13	       121.9	
PCU484220484220SM             	2011	M01	       122.1	
PCU484220484220SM             	2011	M02	       122.5	
PCU484220484220SM             	2011	M03	       122.7	
PCU484220484220SM             	2011	M04	       124.6	
PCU484220484220SM             	2011	M05	       122.8	
PCU484220484220SM             	2011	M06	       122.8	
PCU484220484220SM             	2011	M07	       122.5	
PCU484220484220SM             	2011	M08	       122.6	
PCU484220484220SM             	2011	M09	       122.6	
PCU484220484220SM             	2011	M10	       122.3	
PCU484220484220SM             	2011	M11	       123.0	
PCU484220484220SM             	2011	M12	       122.8	
PCU484220484220SM             	2011	M13	       122.8	
PCU484220484220SM             	2012	M01	       123.5	
PCU484220484220SM             	2012	M02	       123.5	
PCU484220484220SM             	2012	M03	       123.9	
PCU484220484220SM             	2012	M04	       124.0	
PCU484220484220SM             	2012	M05	       124.0	
PCU484220484220SM             	2012	M06	       123.9	
PCU484220484220SM             	2012	M07	       123.7	
PCU484220484220SM             	2012	M08	       123.9	
PCU484220484220SM             	2012	M09	       127.1	
PCU484220484220SM             	2012	M10	       127.5	
PCU484220484220SM             	2012	M11	       127.5	
PCU484220484220SM             	2012	M12	       127.5	
PCU484220484220SM             	2012	M13	       125.0	
PCU484220484220SM             	2013	M01	       127.4	
PCU484220484220SM             	2013	M02	       127.5	
